Tweet_ID,Date,Author,Mentions_SpireJim,From_SpireJim,Text,Retweets,Likes,Replies
1956269819134628112,Fri Aug 15 08:20:45 +0000 2025,SsenfumaTony,True,False,"@SpireJim @Airtel_Ug @AgoraCFR Ate commanding officer alyogera ffe ba munsonge mbele netudamu, Thank you, comrade 🤝 your name is engraved in the books of those who fought for social justice.   See you on the 16th of September on the same.",0,5,0
1956269785823482020,Fri Aug 15 08:20:37 +0000 2025,BBabairewano,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim And lastly hire a competent PRO who knows how to handle the public when there's an uproar due to your inconsistency in service delivery,0,0,0
1956269702977634473,Fri Aug 15 08:20:17 +0000 2025,marvintort,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim https://t.co/i3Y7hZPq3D,0,0,0
1956269552913760543,Fri Aug 15 08:19:41 +0000 2025,ssebaggala24,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Polite statement and stalling🤣🤣🤣🤣🤣🤣,0,0,0
1956269399423508896,Fri Aug 15 08:19:05 +0000 2025,Airtel_Ug,True,False,"@EmmanuelMagal @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim You can also share your issue here with me for support. #StanAirtelUg
https://t.co/bSr178h2QC",0,0,1
1956269355299115264,Fri Aug 15 08:18:54 +0000 2025,slotsbaldy,True,False,"@gayuganda @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim interchange hearing and listening and you good 👍
what's the A+in that UEDCLGBGTBA+??",0,0,0
1956269308578844732,Fri Aug 15 08:18:43 +0000 2025,margretabwoyo2,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim If I were airtel, that arrogant PR would be out  now",0,6,2
1956269258876354898,Fri Aug 15 08:18:31 +0000 2025,brian_mbow26729,True,False,@emmanuel_dombo @SpireJim @Airtel_Ug @AgoraCFR The reason y he is not supporting nrm makes him earthly angle he can not go a stray at all @SpireJim . we are proud of this boss minister of education in the pepoz govt,0,0,0
1956269255428616404,Fri Aug 15 08:18:30 +0000 2025,Airtel_Ug,True,False,"@EmmanuelMagal @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Hello @EmmanuelMagal, thank you for contacting us. Kindly always call 100 then listen through, simply press option 2 for Our products and services menu, then press option 1 for manage account, then press option 9 for other inquiries to speak directly to any of our agent...",4,29,8
1956269148805456327,Fri Aug 15 08:18:05 +0000 2025,siron_bashir,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Then the money which wasn't paid to mobile money agents, the commission you cut, the FRGE you didn't pay, the small amount of money you're giving to the agent who struggle to go to the field to look for you customers vut only paid 1500 per sim cards. What's the solution 4 them?",1,1,0
1956269093537112572,Fri Aug 15 08:17:52 +0000 2025,Science_Addict0,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Ka Jim Spire kasajja kikambwe😂😂👐,0,2,0
1956269079477539287,Fri Aug 15 08:17:48 +0000 2025,Berlimedia0,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim #boycottairtelug,0,0,0
1956268916709450102,Fri Aug 15 08:17:10 +0000 2025,ug_alone75064,True,False,@SpireJim @Airtel_Ug @AgoraCFR I think a one @SpireJim is much better than all government officials of Uganda,0,6,0
1956268890402771283,Fri Aug 15 08:17:03 +0000 2025,EscoeCharles,True,False,@MuddeAI @SpireJim @Airtel_Ug @AgoraCFR @UgEquityBank Equity gasiya,0,1,0
1956268782248239601,Fri Aug 15 08:16:38 +0000 2025,Poolsideug,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Where does this leave the PR?,0,0,0
1956268760551039432,Fri Aug 15 08:16:32 +0000 2025,Mr_mayombwe,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Mudangamu,0,0,0
1956268753328431338,Fri Aug 15 08:16:31 +0000 2025,reezi02,True,False,@NsubugaStephen7 @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Owaaye,0,1,0
1956268680008146996,Fri Aug 15 08:16:13 +0000 2025,sebastianhood7,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Good message 👏  from the MD himself .,0,0,0
1956268619823739060,Fri Aug 15 08:15:59 +0000 2025,AmwesigyeC,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim This statement is better than all your previous ones….. was the PR fired?,0,14,0
1956268481524994455,Fri Aug 15 08:15:26 +0000 2025,BALUKUWILLINGTO,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim @Airtel_Ug thank you......That's how business PR is handled 👏 @SpireJim,0,0,0
1956268445768597648,Fri Aug 15 08:15:17 +0000 2025,reezi02,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Listen to learn. Thank you and let's hope for good changes.,0,0,0
1956268369881039119,Fri Aug 15 08:14:59 +0000 2025,chai_errday,True,False,"The fact that it took so much pressure, when your customers raised legitimate concerns, to get to this point makes it hard for us to just move on and accept this ###. 
Guys, don't buy this, if you still trust @Airtel_Ug @airtelmoneyug it's on you. @SpireJim 👍👍 #StopAirtelTheft",0,0,0
1956268341607203040,Fri Aug 15 08:14:53 +0000 2025,LubegaFGift,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Are you the ones that first called the complaints, allegations?",0,29,3
1956268325421408341,Fri Aug 15 08:14:49 +0000 2025,ItsKirk1,True,False,@WShanix @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim 👏🏼👏🏼👏🏼nice to meet u here amiri🫡,0,0,1
1956268193963511846,Fri Aug 15 08:14:17 +0000 2025,mwanjetendo1,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Your pr if not changed am leaving this line with enough debts,0,0,0
1956268184891228432,Fri Aug 15 08:14:15 +0000 2025,tumusiimeabaasi,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Airtel gave put my number which had money to someone else and surprisingly this phone was always in the phone and active. Just i lost alot of people who knew my number tried all avenues but in vain,0,0,0
1956268169733001639,Fri Aug 15 08:14:12 +0000 2025,dr_Bellahh,True,False,@SamsanOky @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim 😂😂,0,0,0
1956268148073603582,Fri Aug 15 08:14:06 +0000 2025,Aspolloatuheire,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim These days your company is running riot as far as stealing people's data, minutes (money).
Anyway how can money expire
@pwatchug @Thomas_Tayebwa @UCC_Official",0,0,0
1956268088745451890,Fri Aug 15 08:13:52 +0000 2025,mia_erimia,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Where's the arrogant PR Airtel?,0,2,0
1956268020554219915,Fri Aug 15 08:13:36 +0000 2025,ChristoSenyimba,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim This English is excellent.  So when is the stealing likely to stop? Bambi mutubulile mangu tujira tulindako okudamu okutereka sente zaffe ku line zamwe.,0,0,0
1956267615195721843,Fri Aug 15 08:11:59 +0000 2025,mugulahussein05,True,False,@daniel_abiong @AgoraCFR @SpireJim Whoever had advised @Airtel_Ug to go bare knuckles with @SpireJim did them bad. He was fighting for us all and they were robbing us in daylight. Thanks professor.,0,1,0
1956267586317947200,Fri Aug 15 08:11:52 +0000 2025,SamsanOky,True,False,@dr_virgine @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim 😂,0,1,1
1956267565140877444,Fri Aug 15 08:11:47 +0000 2025,tburgofficial,True,False,@VNabitaka @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Hahahah....you know,0,2,0
1956267541724020769,Fri Aug 15 08:11:42 +0000 2025,reezi02,True,False,@VNabitaka @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Exactly. 😫,0,2,0
1956267503665263030,Fri Aug 15 08:11:33 +0000 2025,Louisjr_ug,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Finally someone got some sense. Kati why didn't you do this first.,0,0,0
1956267491556041152,Fri Aug 15 08:11:30 +0000 2025,tburgofficial,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Akalirooo okawuliraaa, kyemanyii okawuliraaa. Ne Monday nzee nfulumaaa...",0,1,1
1956267365705904298,Fri Aug 15 08:11:00 +0000 2025,atuhe_,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Campaign to suck the PR? I’m in! He’s very incompetent,0,0,0
1956267359309848802,Fri Aug 15 08:10:58 +0000 2025,joel_tagona,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim The message that would have come in at first. Okay, we wait for this upgrade in system management.",0,3,0
1956267181664068086,Fri Aug 15 08:10:16 +0000 2025,TBusumba,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Muli babbi,0,0,0
1956267177658462473,Fri Aug 15 08:10:15 +0000 2025,willy_kiberu,True,False,@emmanuel_dombo @SpireJim @Airtel_Ug @AgoraCFR Waliwo abantu betuwa ekitiibwa kubanga nabo bakyeewa era @SpireJim tukimanyi musajja mwesimbu nyooo.,0,1,0
1956267136583979291,Fri Aug 15 08:10:05 +0000 2025,melvinnasasira,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Awo ku town hall engagements awo! Thanks for understanding. All this situation needed from the start was humility. I am glad you have taken the lesson in good faith. 

“The customer is king, even in a crisis.”",0,14,0
1956266836120490424,Fri Aug 15 08:08:54 +0000 2025,dr_Bellahh,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim The trust you are trying to rebuild https://t.co/DulPgcHlbM,1,27,5
1956266832165535840,Fri Aug 15 08:08:53 +0000 2025,ANakacwa,True,False,@MuddeAI @SpireJim @Airtel_Ug @AgoraCFR @UgEquityBank And @CentenaryBank those thieves too need an exhibition,0,2,1
1956266779321282794,Fri Aug 15 08:08:40 +0000 2025,reezi02,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Excellent. This is much better,0,0,0
1956266732307538241,Fri Aug 15 08:08:29 +0000 2025,KizitoVuni12279,True,False,@VNabitaka @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim His job is gone😀,0,3,0
1956266665072845203,Fri Aug 15 08:08:13 +0000 2025,grok,True,False,"@mbeumoherewego @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Aba Airtel balina ebizibu ebingi mu Uganda, ng'okubba ssente mu Airtel Money okusinziira ku hacks (nga mu 2022), abantu munda, oba deductions ezitakusabye. Abantu bangi balina complaints, era  yalaga ebizibu bino. Kwogera ne support yabwe oba UCC okusaka refund. Nze siri wa",0,0,1
1956266622198702202,Fri Aug 15 08:08:03 +0000 2025,KeithApoll17421,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim This is AI... You have not addressed the issue of Airtel money,0,0,0
1956266531383366115,Fri Aug 15 08:07:41 +0000 2025,kyagulanyi669,True,False,@Airtel_Ug @Atuhairecarol10 @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim @SpireJim for presidency one man army 👊👊,0,0,0
1956266442027872310,Fri Aug 15 08:07:20 +0000 2025,Ninasmartphone,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim @grok lwaki aba airtel batubba ssente,0,0,1
1956266390605967647,Fri Aug 15 08:07:07 +0000 2025,grok,True,False,"@Nabimara_Paul @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Airtel Uganda's MD acknowledges social media concerns on service issues, expresses regret, and commits to improvements. Promises secure, reliable communication with enhanced data protection and anti-spam alerts. Urges reporting of SIM fraud or misconduct; opposes corruption.",0,3,0
1956266317952245917,Fri Aug 15 08:06:50 +0000 2025,WinnieNakiseka,True,False,@mashakhanning @SpireJim @Airtel_Ug @AgoraCFR Shut up,0,0,0
1956266261169758710,Fri Aug 15 08:06:36 +0000 2025,NLawrence47363,True,False,@AirtelUGMD @Airtel_Ug @airtelmoneyug @SpireJim @AgoraCFR We need the refund now,0,3,1
1956266242613936413,Fri Aug 15 08:06:32 +0000 2025,Nabimara_Paul,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim @grok summarize,0,8,3
1956266197181223251,Fri Aug 15 08:06:21 +0000 2025,NsubugaStephen7,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim This was the message that was supposed to be published in the Daily Monitor 😎😎,0,2,1
1956266139203276884,Fri Aug 15 08:06:07 +0000 2025,Osayastevens,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim First fire your PR because his too emotional than understanding 😂,0,4,0
1956266126096179521,Fri Aug 15 08:06:04 +0000 2025,politicalwitchj,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Lost trust is like broken glass; it can't be regained.,0,0,0
1956266123910926485,Fri Aug 15 08:06:04 +0000 2025,abubakar_kinene,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Yes yes this is s it 😂👌🏽😂😂 but last time was just adding salt in the wounds,0,1,0
1956266102951977298,Fri Aug 15 08:05:59 +0000 2025,WShanix,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim This is a matter the PR officer should have handled from the start. I’m concerned that their next step might be right on the edge of resignation or removal. Crisis management goes far beyond textbook knowledge it’s a personal skill that extends well past the formal duties JDs,0,6,1
1956266075470913667,Fri Aug 15 08:05:52 +0000 2025,Abramzug1,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Ok now put alien  👽  skin  songs ku caller tunes ffe tubawagile mwe mulimanya ekyotuwa,1,1,0
1956266023641874588,Fri Aug 15 08:05:40 +0000 2025,ChristineNimus1,True,False,@DanzelAlex @SpireJim @Airtel_Ug @AgoraCFR 😂😂😂tewari kuzikiza,0,1,1
1956265831865966956,Fri Aug 15 08:04:54 +0000 2025,gayuganda,True,False,"@Kifuonji @Airtel_Ug @AgoraCFR @AirtelUGMD @airtelmoneyug @SpireJim 😅😂😂

Oh. Definitely not disregard. How do we know they have not just made a 'cosmetic change', and they are waiting for us to go back and sleep?

But, we are watching. And waiting....",0,1,0
1956265685018878052,Fri Aug 15 08:04:19 +0000 2025,okech87,True,False,@BMKGiftSnr1 @SpireJim @Airtel_Ug Your like me a gave up on my 0752884887 and 0702757578 this was not even domant but was updating the national I.D which was like 1 month later i found out they had give it out but airtel mutama and since then i even rarely call airtel lines,0,1,0
1956265654031425844,Fri Aug 15 08:04:12 +0000 2025,ChristineNimus1,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Ok we see all this 
Kati refund back our money 😒😒😒",0,0,0
1956265613271134466,Fri Aug 15 08:04:02 +0000 2025,kiWycliffK,True,False,@Airtel_Ug @TendoDar @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim You mfs stole my money at 0159 hours on Thursday and you refused to even pick my calls or respond to my messages.,0,5,3
1956265610750337185,Fri Aug 15 08:04:01 +0000 2025,dr_Bellahh,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Ub need to fire your social media handlers,0,4,0
1956265602995175494,Fri Aug 15 08:04:00 +0000 2025,derrick_is_me,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Took you a minute,0,0,0
1956265525681463458,Fri Aug 15 08:03:41 +0000 2025,kasibanteSamuel,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim We need a physical meeting. Organize one at Serena soon. It is urgent. I have messages I want you to explain. Why did you steal my money for way to long,0,1,0
1956265457767313577,Fri Aug 15 08:03:25 +0000 2025,richard_mu53635,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Hey @SpireJim ,  let's not stop.. Anti spam alert service ain't enough.",0,0,0
1956265290469106036,Fri Aug 15 08:02:45 +0000 2025,gayuganda,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Interesting

*The tone-, has PR changed?
*Listening is good. Did you actually hear?
*Correcting the current problems within your org important.
*As is correcting customers back issues.
*And making sure they do NOT recur.
*Your self monitoring and correction important.

Good luck",0,1,1
1956265227072291091,Fri Aug 15 08:02:30 +0000 2025,duncobills,True,False,@SpireJim @Airtel_Ug @AgoraCFR There is centenary Bank also,0,0,0
1956265116212527282,Fri Aug 15 08:02:04 +0000 2025,Puzol1986,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Mulinga Amazi,0,0,0
1956265007148101840,Fri Aug 15 08:01:38 +0000 2025,rama_or,True,False,@davidmugisha123 @SpireJim @Airtel_Ug @AgoraCFR 😁😁😁,0,0,1
1956264934087512179,Fri Aug 15 08:01:20 +0000 2025,Agaba04,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Ogonze,0,4,2
1956264859248578914,Fri Aug 15 08:01:02 +0000 2025,davidmugisha123,True,False,@rama_or @SpireJim @Airtel_Ug @AgoraCFR Me I broke their line immediately after arrogant response by the PR,0,0,1
1956264760850440657,Fri Aug 15 08:00:39 +0000 2025,mukasambogo,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Finally, some reasonable communique.",0,0,0
1956264604842999946,Fri Aug 15 08:00:02 +0000 2025,jolwanga,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim This was so easy. Why did you send that arrogant PR man of yours to enrage everyone? Thanks for the positive step down taken.,0,13,3
1956264583280087080,Fri Aug 15 07:59:56 +0000 2025,Edy_jnr001,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim @SpireJim &amp; @Airtel_Ug thanks everyone.,0,0,0
1956264440111779973,Fri Aug 15 07:59:22 +0000 2025,valemfite,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Your PR issued threats instead of a good statement that is comforting like this.,0,2,0
1956264290131800543,Fri Aug 15 07:58:47 +0000 2025,CharlesBazigu,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim This is better than the earlier communication,0,0,0
1956264170833240132,Fri Aug 15 07:58:18 +0000 2025,Alivingstone256,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim #StopAirtelTheft mujakawulila,0,1,0
1956264130392023209,Fri Aug 15 07:58:08 +0000 2025,Wanume79,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim This is what they call a response from an Educated🎓 Person. But your PR guy with his cow🐄 dung in his head should understand that customer concerns are not a smeer campaign vs the company. Is he educated enough for that position? Or he came coz of.... Anyways thnx MD.,0,2,0
1956263959113167343,Fri Aug 15 07:57:28 +0000 2025,matovuabas,True,False,"@SpireJim @Airtel_Ug @AgoraCFR I gave up on Airtel many years ago, I only use their card which used to be my other number for internet in their ka MiFi when MTN fiber is off, even working with their employees for systems integration they ask for bribes, Airtel 🙌🏾.",0,1,0
1956263535056707940,Fri Aug 15 07:55:47 +0000 2025,Jbusuulwa,True,False,@mutebiibrahimwa @SpireJim @Airtel_Ug @AgoraCFR We rarely value time in Uganda. It's an integral part of our disintegrity.,0,0,0
1956263395461644406,Fri Aug 15 07:55:13 +0000 2025,NLawrence47363,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Mujakiwulira, omanyi mwepankapanka https://t.co/u8GuyYHmPb",0,2,0
1956263261122253036,Fri Aug 15 07:54:41 +0000 2025,CPA_Herbert,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Sack that PR guy.,0,1,0
